CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTIDXBANKNIFTY19-JAN-2023CE40700	2784.6	0	0	0		2960.05	175.45	0	0	0	43425.25	0	0
OPTSTKINDIAMART25-JAN-2023PE4950	639.65	0	0	0		617.65	22	0	0	0	4351	0	0
OPTSTKMRF23-FEB-2023CE99000	1215.85	0	0	0		1355.7	139.85	0	0	0	88874.7	0	0
OPTIDXMIDCPNIFTY03-JAN-2023CE4950	2263.6	0	0	0		7212.2	4948.6	0	0	0	7212.2	0	0
OPTSTKBRITANNIA23-FEB-2023PE4950	634.3	0	0	0		679.45	45.15	0	0	0	4241.8	0	0
OPTSTKPERSISTENT23-FEB-2023PE4950	922.3	0	0	0		903.15	19.15	0	0	0	4048.9	0	0
OPTSTKAPOLLOHOSP29-MAR-2023PE4950	611.65	0	0	0		585.35	26.3	0	0	0	4490.9	0	0
OPTSTKLTIM23-FEB-2023CE4950	95.05	0	0	0		99.1	4.05	0	0	0	4349.2	0	0
OPTIDXBANKNIFTY02-FEB-2023CE40700	3076.45	0	0	0		3235.2	158.75	0	0	0	43425.25	0	0
OPTSTKMRF25-JAN-2023CE99000	296.45	350	350	46.65	46.65	46.65	249.8	6	20	2	88874.7	1983966.5	3966.5
OPTSTKINDIAMART23-FEB-2023PE4950	692.6	0	0	0		673.25	19.35	0	0	0	4351	0	0
OPTSTKNAVINFLUOR25-JAN-2023CE4950	8.05	0	0	0		4.1	3.95	0	0	0	4034.05	0	0
OPTSTKJINDALSTEL25-JAN-2023PE350	0	0	0	0		0	0	0	0	0	598.5	0	0
OPTSTKHINDPETRO25-JAN-2023CE212.5	27.05	0	0	0		27.45	0.4	0	0	0	237.7	0	0
OPTSTKTATAMOTORS25-JAN-2023CE350	49.6	50	50	46.6	46.6	46.6	3	35	17100	12	393.9	6834086.25	849086.25
OPTSTKCANBK25-JAN-2023CE350	7.45	7.25	9.15	6.7	7.55	7.55	0.1	989	7975800	2954	336.8	2856343230	64813230
OPTSTKAMBUJACEM25-JAN-2023PE350	0	0	0	0		0	0	0	0	0	530.95	0	0
OPTSTKBPCL29-MAR-2023PE350	27.65	0	0	0		25.95	1.7	0	0	0	336.85	0	0
OPTSTKPETRONET25-JAN-2023PE212.5	4	2.75	3.05	2.3	2.75	2.75	1.25	5	15000	5	216.1	3227100	39600
OPTSTKINTELLECT25-JAN-2023CE350	99.95	0	0	0		99.7	0.25	0	0	0	447.6	0	0
OPTSTKJINDALSTEL25-JAN-2023CE350	246.1	0	0	0		249.95	3.85	0	0	0	598.5	0	0
OPTSTKICICIPRULI23-FEB-2023PE350	0.5	0	0	0		0.25	0.25	0	0	0	468.85	0	0
OPTIDXMIDCPNIFTY07-FEB-2023PE8600	1334.85	0	0	0		1336.4	1.55	0	0	0	7212.2	0	0
OPTSTKBPCL23-FEB-2023CE350	11.55	6.75	7.5	6.7	7.35	12.6	1.05	40	18000	10	336.85	6423750	123750
OPTSTKLICHSGFIN23-FEB-2023PE350	3	0	0	0		3.15	0.15	0	0	0	421.6	0	0
OPTSTKBALRAMCHIN29-MAR-2023PE350	16.4	0	0	0		15.4	1	0	0	0	402.3	0	0
OPTSTKBANKBARODA25-JAN-2023CE212.5	1.9	0.95	1.25	0.85	0.95	0.95	0.95	44	754650	129	187.5	161153167.5	790042.5
OPTSTKITC25-JAN-2023CE350	1.6	1.5	1.5	1.2	1.3	1.3	0.3	4183	2449600	1531	331.1	860645600	3285600
OPTSTKIGL25-JAN-2023PE350	0.65	0	0	0		0.55	0.1	3	0	0	419.3	0	0
OPTSTKBAJFINANCE25-JAN-2023PE8600	2010.5	0	0	0		1959.85	50.65	0	0	0	6606.25	0	0
OPTSTKCHAMBLFERT29-MAR-2023PE350	49.8	0	0	0		49.35	0.45	0	0	0	314.55	0	0
OPTSTKGRANULES23-FEB-2023PE350	37.8	0	0	0		33.75	4.05	0	0	0	326.45	0	0
OPTSTKIGL29-MAR-2023PE350	6.85	0	0	0		6.65	0.2	0	0	0	419.3	0	0
OPTSTKINTELLECT23-FEB-2023CE350	105.45	0	0	0		105.15	0.3	0	0	0	447.6	0	0
OPTSTKTATAPOWER29-MAR-2023PE212.5	17.15	0	0	0		17.25	0.1	0	0	0	211.35	0	0
OPTSTKPETRONET23-FEB-2023CE212.5	12.7	0	0	0		12.25	0.45	0	0	0	216.1	0	0
OPTSTKZYDUSLIFE29-MAR-2023PE350	2.95	0	0	0		2.5	0.45	0	0	0	424.65	0	0
OPTSTKVEDL23-FEB-2023PE350	44.9	0	0	0		42.5	2.4	0	0	0	319.55	0	0
OPTSTKINTELLECT23-FEB-2023PE350	4.4	0	0	0		4.2	0.2	0	0	0	447.6	0	0
OPTIDXMIDCPNIFTY28-FEB-2023PE8600	1317	0	0	0		1317.95	0.95	0	0	0	7212.2	0	0
OPTSTKICICIPRULI23-FEB-2023CE350	106.25	0	0	0		122.45	16.2	0	0	0	468.85	0	0
OPTSTKCUB23-FEB-2023PE212.5	34.65	0	0	0		34.05	0.6	0	0	0	178.95	0	0
OPTSTKABFRL25-JAN-2023PE350	62.15	0	0	0		63.35	1.2	2	0	0	285.55	0	0
OPTSTKBANDHANBNK25-JAN-2023CE350	0.05	0	0	0		0.05	0	5	0	0	240.55	0	0
OPTSTKBAJFINANCE25-JAN-2023CE8600	0.85	0	0	0		0.9	0.05	0	0	0	6606.25	0	0
OPTSTKPETRONET23-FEB-2023PE212.5	6.5	0	0	0		6.6	0.1	0	0	0	216.1	0	0
OPTSTKBANKBARODA23-FEB-2023CE212.5	5.6	0	0	0		5.85	0.25	0	0	0	187.5	0	0
OPTSTKCUB25-JAN-2023PE212.5	33.85	0	0	0		33.2	0.65	0	0	0	178.95	0	0
OPTSTKHINDPETRO23-FEB-2023CE212.5	31	0	0	0		31.35	0.35	0	0	0	237.7	0	0
OPTSTKCROMPTON25-JAN-2023PE350	14.5	12.4	12.4	10	10	12.9	1.6	47	7500	5	347	2705475	80475
OPTIDXMIDCPNIFTY10-JAN-2023CE8600	0	0	0	0		0	0	0	0	0	7212.2	0	0
OPTSTKDRREDDY25-JAN-2023PE4050	33.1	32.85	32.85	25.25	27.3	27.3	5.8	47	13125	105	4238.35	53514125	357875
OPTSTKBIOCON25-JAN-2023PE242.5	2.4	0	0	0		2.25	0.15	0	0	0	263.4	0	0
OPTSTKINDIAMART23-FEB-2023PE4050	164.9	0	0	0		155	9.9	0	0	0	4351	0	0
OPTSTKHINDPETRO25-JAN-2023CE242.5	7.8	0	0	0		7.8	0	0	0	0	237.7	0	0
OPTSTKLTIM23-FEB-2023CE4050	454.8	275	275	275	275	470.65	15.85	1	150	1	4349.2	648750	41250
OPTSTKVEDL23-FEB-2023CE242.5	78.3	0	0	0		81.35	3.05	0	0	0	319.55	0	0
OPTSTKVEDL25-JAN-2023PE242.5	0.35	0	0	0		0.25	0.1	0	0	0	319.55	0	0
OPTSTKINDIAMART29-MAR-2023CE4050	575.65	0	0	0		588.4	12.75	0	0	0	4351	0	0
OPTSTKLTIM29-MAR-2023PE4050	204.35	0	0	0		193.8	10.55	0	0	0	4349.2	0	0
OPTSTKPIIND25-JAN-2023CE4050	5.2	0	0	0		4.6	0.6	0	0	0	3413	0	0
OPTSTKCOALINDIA23-FEB-2023CE242.5	7	0	0	0		6.6	0.4	1	0	0	224.1	0	0
OPTSTKPOWERGRID25-JAN-2023CE242.5	0.6	0.35	0.4	0.35	0.4	0.6	0	5	18900	7	215.6	4590540	7290
OPTSTKBIOCON29-MAR-2023PE242.5	8.65	0	0	0		8.5	0.15	0	0	0	263.4	0	0
OPTSTKPOWERGRID29-MAR-2023PE242.5	28.75	0	0	0		28.3	0.45	0	0	0	215.6	0	0
OPTSTKPERSISTENT23-FEB-2023CE4050	283.85	0	0	0		291.8	7.95	0	0	0	4048.9	0	0
OPTSTKTATAPOWER29-MAR-2023CE242.5	9.2	0	0	0		8.9	0.3	0	0	0	211.35	0	0
OPTSTKALKEM25-JAN-2023PE4050	1031.75	0	0	0		1004.8	26.95	0	0	0	3028.8	0	0
OPTSTKPOWERGRID23-FEB-2023PE242.5	27.75	0	0	0		27.25	0.5	0	0	0	215.6	0	0
OPTSTKVEDL23-FEB-2023PE242.5	2.35	0	0	0		2	0.35	0	0	0	319.55	0	0
OPTSTKLTTS29-MAR-2023CE4050	226.5	0	0	0		216.75	9.75	0	0	0	3707.2	0	0
OPTSTKPETRONET29-MAR-2023CE242.5	4.65	0	0	0		4.4	0.25	0	0	0	216.1	0	0
OPTSTKLTIM29-MAR-2023CE4050	541.4	0	0	0		557.1	15.7	0	0	0	4349.2	0	0
OPTSTKAPOLLOHOSP23-FEB-2023CE4050	536.9	0	0	0		564.1	27.2	0	0	0	4490.9	0	0
OPTSTKDRREDDY25-JAN-2023CE4050	245.9	0	0	0		245.35	0.55	0	0	0	4238.35	0	0
OPTSTKNAVINFLUOR23-FEB-2023CE4050	312.1	0	0	0		258.7	53.4	0	0	0	4034.05	0	0
OPTSTKBRITANNIA23-FEB-2023CE4050	351.25	0	0	0		311.8	39.45	0	0	0	4241.8	0	0
OPTSTKPIIND25-JAN-2023PE4050	627	0	0	0		625.2	1.8	0	0	0	3413	0	0
OPTSTKEICHERMOT25-JAN-2023PE4050	804.75	0	0	0		820.7	15.95	0	0	0	3213.45	0	0
OPTSTKPERSISTENT25-JAN-2023CE4050	181.15	162.95	162.95	138	140.45	140.45	40.7	3	1575	9	4048.9	6608253.75	229503.75
OPTSTKBIOCON23-FEB-2023PE242.5	5.65	0	0	0		5.55	0.1	0	0	0	263.4	0	0
OPTSTKHINDPETRO23-FEB-2023CE242.5	13.2	0	0	0		13.3	0.1	0	0	0	237.7	0	0
OPTSTKCOALINDIA25-JAN-2023PE242.5	19.65	0	0	0		20	0.35	0	0	0	224.1	0	0
OPTSTKDIXON29-MAR-2023CE4050	292.35	0	0	0		301.8	9.45	0	0	0	3922.2	0	0
OPTSTKCOFORGE23-FEB-2023PE4050	316.1	0	0	0		280.9	35.2	0	0	0	4019.55	0	0
OPTSTKINDUSTOWER25-JAN-2023CE242.5	0.15	0	0	0		0.1	0.05	0	0	0	189.7	0	0
OPTSTKOFSS25-JAN-2023PE4050	1008.45	0	0	0		1034.1	25.65	0	0	0	2999.55	0	0
OPTSTKDIXON25-JAN-2023PE4050	250.2	0	0	0		231.95	18.25	0	0	0	3922.2	0	0
OPTSTKTATAPOWER23-FEB-2023CE242.5	5.25	0	0	0		5	0.25	0	0	0	211.35	0	0
OPTSTKCOALINDIA25-JAN-2023CE242.5	2.9	1	1	0.7	0.75	2.6	0.3	52	193200	46	224.1	47001780	150780
OPTSTKDIVISLAB29-MAR-2023CE3480	206.2	0	0	0		214.35	8.15	0	0	0	3393	0	0
OPTSTKTCS29-MAR-2023CE3480	107.3	0	0	0		126.3	19	0	0	0	3311.35	0	0
OPTSTKTCS25-JAN-2023PE3320	99.55	94	94	67.3	71.65	71.65	27.9	125	59500	340	3311.35	201951583.8	4411583.75
OPTSTKASIANPAINT23-FEB-2023PE3480	428.05	0	0	0		443.65	15.6	0	0	0	3028.25	0	0
OPTSTKDIVISLAB23-FEB-2023CE3480	145.95	0	0	0		153.15	7.2	0	0	0	3393	0	0
OPTSTKDIVISLAB29-MAR-2023CE3320	282.55	0	0	0		292.95	10.4	0	0	0	3393	0	0
OPTSTKDIVISLAB23-FEB-2023PE3480	219.45	0	0	0		207	12.45	0	0	0	3393	0	0
OPTSTKMRF25-JAN-2023PE90000	3756.5	2549.65	2630.7	2400	2400	2400	1356.5	20	50	5	88874.7	4625303.5	125303.5
OPTSTKALKEM25-JAN-2023CE3320	6.45	0	0	0		7.95	1.5	0	0	0	3028.8	0	0
OPTSTKALKEM25-JAN-2023PE3320	311.25	0	0	0		285.75	25.5	0	0	0	3028.8	0	0
OPTSTKBAJAJ-AUTO23-FEB-2023PE3480	91.85	0	0	0		81.35	10.5	0	0	0	3601.8	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023PE3480	30	25.7	26.05	17.45	18.55	18.55	11.45	11	2750	11	3601.8	9627625	57625
OPTSTKTCS29-MAR-2023PE3320	175.55	0	0	0		152.15	23.4	0	0	0	3311.35	0	0
OPTSTKALKEM29-MAR-2023PE3320	325.55	0	0	0		305.25	20.3	0	0	0	3028.8	0	0
OPTSTKOFSS25-JAN-2023PE3320	297	0	0	0		318.3	21.3	0	0	0	2999.55	0	0
OPTSTKMRF25-JAN-2023CE90000	1400.1	1410	1799.8	1410	1665.9	1665.9	265.8	168	1840	184	88874.7	168557073	2957073
OPTSTKOFSS23-FEB-2023CE3320	51.55	0	0	0		44	7.55	0	0	0	2999.55	0	0
OPTSTKDIVISLAB29-MAR-2023PE3480	257.75	0	0	0		246.3	11.45	0	0	0	3393	0	0
OPTSTKDIVISLAB23-FEB-2023PE3320	136.95	0	0	0		127.3	9.65	0	0	0	3393	0	0
OPTSTKTCS29-MAR-2023CE3320	170.15	0	0	0		196.05	25.9	0	0	0	3311.35	0	0
OPTSTKMRF23-FEB-2023PE90000	4914.35	0	0	0		4464.8	449.55	0	0	0	88874.7	0	0
OPTSTKASIANPAINT25-JAN-2023PE3320	277.85	0	0	0		293.25	15.4	0	0	0	3028.25	0	0
OPTSTKASIANPAINT23-FEB-2023CE3480	29.05	0	0	0		25.05	4	0	0	0	3028.25	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023CE3320	284.2	0	0	0		307.1	22.9	0	0	0	3601.8	0	0
OPTSTKOFSS29-MAR-2023PE3320	333.85	0	0	0		350	16.15	0	0	0	2999.55	0	0
OPTSTKTCS25-JAN-2023CE3480	12.5	12.55	21.05	12.1	19.65	19.65	7.15	244	111125	635	3311.35	388682227.5	1967227.5
OPTSTKBAJAJ-AUTO25-JAN-2023PE3320	16	6.55	6.55	4.6	4.6	11.85	4.15	4	1000	4	3601.8	3325087.5	5087.5
OPTSTKDIVISLAB25-JAN-2023PE3480	172.25	0	0	0		157.85	14.4	1	0	0	3393	0	0
OPTSTKBAJAJ-AUTO29-MAR-2023PE3480	122.9	0	0	0		112.4	10.5	0	0	0	3601.8	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023CE3480	162	0	0	0		179	17	0	0	0	3601.8	0	0
OPTSTKTCS23-FEB-2023CE3480	64.9	0	0	0		80.55	15.65	0	0	0	3311.35	0	0
OPTSTKASIANPAINT29-MAR-2023CE3480	61.7	0	0	0		55.95	5.75	0	0	0	3028.25	0	0
OPTSTKASIANPAINT29-MAR-2023PE3480	438.75	0	0	0		452.65	13.9	0	0	0	3028.25	0	0
OPTSTKTCS25-JAN-2023CE3320	49.4	47.8	76.15	46.65	72.5	72.5	23.1	583	555450	3174	3311.35	1881758996	37664996.25
OPTSTKASIANPAINT25-JAN-2023PE3480	423.45	0	0	0		441.5	18.05	0	0	0	3028.25	0	0
OPTSTKALKEM29-MAR-2023CE3320	59.85	0	0	0		66.55	6.7	0	0	0	3028.8	0	0
OPTSTKASIANPAINT23-FEB-2023CE3320	58.25	0	0	0		51.65	6.6	0	0	0	3028.25	0	0
OPTSTKTCS23-FEB-2023PE3480	249.7	0	0	0		216.05	33.65	0	0	0	3311.35	0	0
OPTSTKTCS23-FEB-2023CE3320	122.1	0	0	0		146.45	24.35	0	0	0	3311.35	0	0
OPTSTKDIVISLAB25-JAN-2023CE3320	153.9	0	0	0		163.45	9.55	0	0	0	3393	0	0
OPTSTKMRF23-FEB-2023CE86500	5576.15	0	0	0		6034.75	458.6	0	0	0	88874.7	0	0
OPTIDXFINNIFTY03-JAN-2023CE18200	877.85	1034.85	1034.85	988.15	990	19196.05	18318.2	6	800	20	19196.05	15369868	809868
OPTIDXBANKNIFTY25-JAN-2023CE47000	26.25	28.5	28.5	21.25	22	22	4.25	7139	188800	7552	43425.25	8878137091	4537091.25
OPTIDXBANKNIFTY12-JAN-2023CE47000	6.95	6.95	7.3	5.4	5.65	5.65	1.3	1022	40500	1620	43425.25	1903750606	250606.25
OPTIDXBANKNIFTY19-JAN-2023CE42900	841.1	883.2	940	842.95	929.9	1292.5	451.4	85	600	24	43425.25	26281968.75	541968.75
OPTIDXBANKNIFTY23-FEB-2023CE47000	564.4	0	0	0		600.7	36.3	0	0	0	43425.25	0	0
OPTIDXBANKNIFTY19-JAN-2023PE47000	3732.2	0	0	0		3524.75	207.45	0	0	0	43425.25	0	0
OPTIDXNIFTY12-JAN-2023CE18200	169.9	157.45	189.3	137.5	180.4	180.4	10.5	16223	4241100	84822	18232.55	77889649005	701629005
OPTIDXFINNIFTY03-JAN-2023PE18200	0.85	0.6	0.6	0.05	0.1	19196.05	19195.2	8057	1386240	34656	19196.05	25229995102	427102
OPTIDXBANKNIFTY23-FEB-2023PE47000	3904.2	0	0	0		3727.75	176.45	0	0	0	43425.25	0	0
OPTSTKPAGEIND29-MAR-2023CE47000	1318.65	0	0	0		1373.25	54.6	0	0	0	42166.4	0	0
OPTSTKMRF29-MAR-2023PE86500	4129.95	0	0	0		3792.05	337.9	0	0	0	88874.7	0	0
OPTSTKMRF25-JAN-2023CE86500	3913.15	0	0	0		4368	454.85	2	0	0	88874.7	0	0
OPTIDXNIFTY23-FEB-2023PE18200	333.8	329	360.5	313	318.7	318.7	15.1	2329	129350	2587	18232.55	2397028688	42858687.5
OPTIDXNIFTY19-JAN-2023PE18200	185.45	195.7	212.9	145.3	151.45	151.45	34	855	83050	1661	18232.55	1525952798	14442797.5
OPTIDXNIFTY02-FEB-2023CE18200	361.65	335.4	382.2	330.55	376.1	376.1	14.45	193	2700	54	18232.55	50124735	984735
OPTIDXNIFTY05-JAN-2023PE18200	89.3	95.45	115	43.25	50.8	50.8	38.5	188456	179626750	3592535	18232.55	3.28217E+12	12965145475
OPTSTKPAGEIND25-JAN-2023PE47000	5079.4	0	0	0		4853.5	225.9	3	0	0	42166.4	0	0
OPTSTKHONAUT29-MAR-2023PE47000	6477.6	0	0	0		6293.7	183.9	0	0	0	41044.8	0	0
OPTIDXBANKNIFTY12-JAN-2023PE47000	3730.35	0	0	0		3516.75	213.6	0	0	0	43425.25	0	0
OPTSTKHONAUT29-MAR-2023CE47000	1040.45	0	0	0		1082.25	41.8	0	0	0	41044.8	0	0
OPTIDXBANKNIFTY05-JAN-2023CE42900	474.9	466.45	666	440	613.45	613.45	138.55	6313	4372275	174891	43425.25	1.89965E+11	2394647729
OPTIDXNIFTY02-FEB-2023PE18200	277.45	290	290	230	236.9	236.9	40.55	49	4350	87	18232.55	80296137.5	1126137.5
OPTIDXFINNIFTY31-JAN-2023PE14700	0.05	0	0	0		0.05	0	0	0	0	19196.05	0	0
OPTIDXNIFTY09-FEB-2023PE18200	406.3	325	325	280	280	280	126.3	5	150	3	18232.55	2776300	46300
OPTIDXFINNIFTY03-JAN-2023PE14700	0	0	0	0		19196.05	19196.05	29	0	0	19196.05	0	0
OPTIDXNIFTY09-FEB-2023CE18200	533.3	451	451	360	360	544.05	10.75	1	150	3	18232.55	2790550	60550
OPTSTKPAGEIND23-FEB-2023CE47000	721.25	0	0	0		757.65	36.4	0	0	0	42166.4	0	0
OPTSTKMRF25-JAN-2023CE68000	20343.05	0	0	0		21150.55	807.5	0	0	0	88874.7	0	0
OPTIDXFINNIFTY10-JAN-2023PE18200	30.45	10	10	4.55	5.55	5.55	24.9	155	8280	207	19196.05	150748084	52084
OPTSTKMRF25-JAN-2023PE86500	1992.8	0	0	0		1643.1	349.7	0	0	0	88874.7	0	0
OPTIDXFINNIFTY28-MAR-2023CE18200	1585.35	0	0	0		1665.75	80.4	0	0	0	19196.05	0	0
OPTIDXFINNIFTY24-JAN-2023CE18200	1076.95	0	0	0		1166.65	89.7	0	0	0	19196.05	0	0
OPTIDXFINNIFTY17-JAN-2023CE18200	1005.45	0	0	0		1099.75	94.3	0	0	0	19196.05	0	0
OPTIDXBANKNIFTY19-JAN-2023PE42900	427.4	373.7	373.7	292	298.45	298.45	128.95	83	1550	62	43425.25	67011063.75	516063.75
OPTIDXBANKNIFTY05-JAN-2023PE42900	145	143.55	171.9	48.2	57.5	57.5	87.5	39943	29682300	1187292	43425.25	1.27588E+12	2509573414
OPTSTKDABUR29-MAR-2023CE635	8.8	0	0	0		8.4	0.4	0	0	0	560.85	0	0
OPTIDXFINNIFTY10-JAN-2023PE20200	1116.2	0	0	0		1000.45	115.75	0	0	0	19196.05	0	0
OPTIDXNIFTY19-JAN-2023CE20200	2.7	3.95	4	2.95	2.95	2.35	0.35	28	400	8	18232.55	8081445	1445
OPTSTKSBIN23-FEB-2023PE635	40.7	0	0	0		40.3	0.4	0	0	0	612.4	0	0
OPTIDXFINNIFTY17-JAN-2023CE20200	70.5	0	0	0		80.65	10.15	0	0	0	19196.05	0	0
OPTIDXFINNIFTY31-JAN-2023CE20200	183.05	0	0	0		205.3	22.25	0	0	0	19196.05	0	0
OPTSTKDABUR23-FEB-2023CE635	3.9	0	0	0		3.65	0.25	0	0	0	560.85	0	0
OPTSTKHDFCLIFE29-MAR-2023PE635	70.95	0	0	0		55.1	15.85	0	0	0	595.6	0	0
OPTSTKPNB25-JAN-2023CE31	26.3	0	0	0		26.95	0.65	0	0	0	57.8	0	0
OPTIDXFINNIFTY07-FEB-2023PE20200	1228.75	0	0	0		1135.7	93.05	0	0	0	19196.05	0	0
OPTIDXNIFTY23-FEB-2023CE20200	72.65	0	0	0		73.15	0.5	0	0	0	18232.55	0	0
OPTSTKMARICO25-JAN-2023PE635	126.1	0	0	0		121.85	4.25	0	0	0	510.6	0	0
OPTSTKHDFCLIFE23-FEB-2023PE635	67.45	0	0	0		49.65	17.8	0	0	0	595.6	0	0
OPTSTKGMRINFRA25-JAN-2023PE31	0.05	0	0	0		0.05	0	3	0	0	40.8	0	0
OPTIDXNIFTY25-JAN-2023CE20200	4.4	4.45	4.5	4.35	4.5	7.85	3.45	189	750	15	18232.55	15153300	3300
OPTSTKAMBUJACEM23-FEB-2023CE635	5.55	0	0	0		5.95	0.4	0	0	0	530.95	0	0
OPTIDXNIFTY19-JAN-2023PE20200	1941.85	0	0	0		1910.3	31.55	0	0	0	18232.55	0	0
OPTIDXFINNIFTY03-JAN-2023CE20200	0.4	0.35	0.5	0.05	0.05	19196.05	19195.65	1506	366240	9156	19196.05	7398125386	77386
OPTSTKDABUR25-JAN-2023CE635	0.6	0	0	0		0.5	0.1	0	0	0	560.85	0	0
OPTSTKSBIN25-JAN-2023CE635	6.3	6.6	7.15	5.45	6.05	6.05	0.25	375	901500	601	612.4	578127225	5674725
OPTSTKSBIN29-MAR-2023CE635	34.6	0	0	0		34.3	0.3	0	0	0	612.4	0	0
OPTIDXFINNIFTY24-JAN-2023PE20200	1170.2	0	0	0		1069.2	101	0	0	0	19196.05	0	0
OPTIDXFINNIFTY28-MAR-2023CE20200	584.35	0	0	0		624.55	40.2	0	0	0	19196.05	0	0
OPTSTKSBIN23-FEB-2023CE635	24.05	0	0	0		23.75	0.3	0	0	0	612.4	0	0
OPTSTKDABUR23-FEB-2023PE635	71.15	0	0	0		71.75	0.6	0	0	0	560.85	0	0
OPTSTKHDFCLIFE29-MAR-2023CE635	16.45	0	0	0		25.75	9.3	0	0	0	595.6	0	0
OPTIDXNIFTY02-FEB-2023CE20200	20.95	0	0	0		20.45	0.5	0	0	0	18232.55	0	0
OPTSTKHDFCLIFE25-JAN-2023PE635	64.45	0	0	0		43.45	21	0	0	0	595.6	0	0
OPTIDXFINNIFTY17-JAN-2023PE20200	1140.1	0	0	0		1032.55	107.55	0	0	0	19196.05	0	0
OPTSTKPNB25-JAN-2023PE31	0	0	0	0		0	0	0	0	0	57.8	0	0
OPTIDXNIFTY05-JAN-2023PE20200	1991.35	0	0	0		1960	31.35	0	0	0	18232.55	0	0
OPTIDXFINNIFTY24-JAN-2023CE20200	126.7	0	0	0		143.3	16.6	0	0	0	19196.05	0	0
OPTIDXNIFTY12-JAN-2023PE20200	1965.4	0	0	0		1934.1	31.3	0	0	0	18232.55	0	0
OPTSTKHDFCLIFE25-JAN-2023CE635	2.45	0.95	4.85	0.95	3.75	3.75	1.3	41	315700	287	595.6	201538480	1068980
OPTSTKGMRINFRA25-JAN-2023CE31	9.9	0	0	0		9.95	0.05	0	0	0	40.8	0	0
OPTSTKMARICO25-JAN-2023CE635	0.05	0	0	0		0.05	0	0	0	0	510.6	0	0
OPTIDXFINNIFTY10-JAN-2023CE20200	20.5	0	0	0		22.6	2.1	0	0	0	19196.05	0	0
OPTIDXFINNIFTY03-JAN-2023PE20200	1121.85	0	0	0		19196.05	18074.2	0	0	0	19196.05	0	0
OPTSTKAMBUJACEM23-FEB-2023PE635	107.85	0	0	0		103.95	3.9	0	0	0	530.95	0	0
OPTSTKSIEMENS23-FEB-2023PE3140	328.3	0	0	0		320.6	7.7	0	0	0	2837.45	0	0
OPTSTKBOSCHLTD23-FEB-2023PE14500	74.45	0	0	0		73.7	0.75	0	0	0	17133.75	0	0
OPTSTKTCS29-MAR-2023CE3140	267.7	0	0	0		301.6	33.9	0	0	0	3311.35	0	0
OPTSTKRELIANCE23-FEB-2023PE3140	542.4	0	0	0		560.2	17.8	0	0	0	2557.05	0	0
OPTSTKTCS23-FEB-2023PE3140	69	0	0	0		54.35	14.65	0	0	0	3311.35	0	0
OPTSTKNESTLEIND25-JAN-2023CE14500	5123.2	0	0	0		5286.25	163.05	0	0	0	19727.55	0	0
OPTIDXNIFTY28-DEC-2023CE14500	4741.15	0	0	0		4769.3	28.15	22	0	0	18232.55	0	0
OPTSTKTITAN25-JAN-2023CE3140	0.85	0	0	0		1.35	0.5	0	0	0	2613.6	0	0
OPTSTKDIVISLAB23-FEB-2023PE3140	71.1	0	0	0		64.8	6.3	0	0	0	3393	0	0
OPTSTKBOSCHLTD25-JAN-2023CE14500	2741.75	0	0	0		2702	39.75	0	0	0	17133.75	0	0
OPTSTKHONAUT25-JAN-2023CE31000	9941.7	0	0	0		10170.8	229.1	0	0	0	41044.8	0	0
OPTSTKMRF25-JAN-2023CE106000	37.9	0	0	0		44.05	6.15	0	0	0	88874.7	0	0
OPTSTKSIEMENS25-JAN-2023PE3140	311.75	0	0	0		303.15	8.6	0	0	0	2837.45	0	0
OPTSTKOFSS23-FEB-2023CE3140	104.45	0	0	0		92.3	12.15	0	0	0	2999.55	0	0
OPTSTKALKEM25-JAN-2023CE3140	32.5	0	0	0		39	6.5	0	0	0	3028.8	0	0
OPTSTKALKEM23-FEB-2023PE3140	182	0	0	0		164.35	17.65	0	0	0	3028.8	0	0
OPTSTKSIEMENS23-FEB-2023CE3140	47.2	0	0	0		47.95	0.75	0	0	0	2837.45	0	0
OPTIDXNIFTY28-DEC-2023PE14500	100.8	0	0	0		92.05	8.75	1157	0	0	18232.55	0	0
OPTSTKDIVISLAB23-FEB-2023CE3140	334.3	0	0	0		347.7	13.4	0	0	0	3393	0	0
OPTSTKTITAN25-JAN-2023PE3140	561.8	0	0	0		515.05	46.75	0	0	0	2613.6	0	0
OPTIDXFINNIFTY31-JAN-2023CE14500	4652.05	0	0	0		4770.75	118.7	0	0	0	19196.05	0	0
OPTSTKALKEM29-MAR-2023PE3140	202.25	0	0	0		186.25	16	0	0	0	3028.8	0	0
OPTSTKBOSCHLTD29-MAR-2023CE14500	3070.7	0	0	0		3031.75	38.95	0	0	0	17133.75	0	0
OPTSTKHONAUT25-JAN-2023PE31000	0.85	0	0	0		0.5	0.35	0	0	0	41044.8	0	0
OPTSTKASIANPAINT23-FEB-2023PE3140	177.55	0	0	0		186.8	9.25	0	0	0	3028.25	0	0
