CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKNESTLEIND25-JAN-2023PE17500	10.85	0	0	0		5.05	5.8	0	0	0	19775.8	0	0
OPTSTKICICIPRULI25-JAN-2023PE445	6.1	0	0	0		5.1	1	1	0	0	471.7	0	0
OPTSTKABBOTINDIA25-JAN-2023PE17500	0.35	0	0	0		0.2	0.15	0	0	0	22104.4	0	0
OPTSTKRELIANCE25-JAN-2023CE2940	1.95	1.85	1.85	1.2	1.5	1.5	0.45	32	5000	20	2514.05	14707150	7150
OPTSTKGLENMARK23-FEB-2023PE365	3.6	0	0	0		2.9	0.7	0	0	0	434.35	0	0
OPTSTKBIOCON25-JAN-2023CE292.5	1.35	0	0	0		1.15	0.2	0	0	0	260.2	0	0
OPTSTKCOALINDIA25-JAN-2023PE157.5	0	0	0	0		0	0	5	0	0	218.15	0	0
OPTSTKBPCL25-JAN-2023CE365	1.15	1.1	1.5	1	1.35	1.35	0.2	95	468000	260	342.35	171386550	566550
OPTSTKGLENMARK29-MAR-2023CE365	76.4	0	0	0		81.25	4.85	0	0	0	434.35	0	0
OPTSTKAPOLLOTYRE23-FEB-2023CE365	7.35	0	0	0		13	5.65	0	0	0	338.25	0	0
OPTSTKRBLBANK25-JAN-2023PE157.5	3	1.1	1.15	0.85	0.85	1.9	1.1	9	40000	8	186.25	6341000	41000
OPTSTKBALRAMCHIN25-JAN-2023PE365	5.6	4.55	6.35	4.5	4.65	4.65	0.95	33	43200	27	389.15	15997040	229040
OPTSTKINDHOTEL23-FEB-2023CE365	6.05	0	0	0		5.8	0.25	0	0	0	314.45	0	0
OPTSTKRBLBANK25-JAN-2023CE157.5	26.05	0	0	0		31.25	5.2	0	0	0	186.25	0	0
OPTSTKITC29-MAR-2023PE292.5	3.5	0	0	0		2.6	0.9	0	0	0	333.45	0	0
OPTSTKVEDL25-JAN-2023CE157.5	151.45	0	0	0		154.45	3	0	0	0	311.35	0	0
OPTSTKONGC23-FEB-2023PE157.5	15.3	0	0	0		15.05	0.25	0	0	0	146.5	0	0
OPTSTKLAURUSLABS29-MAR-2023CE365	38.65	0	0	0		41.15	2.5	0	0	0	378.55	0	0
OPTSTKIGL29-MAR-2023CE365	68	0	0	0		71.4	3.4	0	0	0	421.6	0	0
OPTSTKNTPC25-JAN-2023PE157.5	0.7	0.6	0.6	0.3	0.35	0.35	0.35	110	478800	84	169.9	75599670	188670
OPTSTKCANBK23-FEB-2023CE365	11.75	0	0	0		11.65	0.1	0	0	0	327.5	0	0
OPTSTKCANBK29-MAR-2023PE365	51.55	0	0	0		51	0.55	0	0	0	327.5	0	0
OPTSTKIGL23-FEB-2023CE365	61.2	0	0	0		64.8	3.6	0	0	0	421.6	0	0
OPTSTKBANKBARODA23-FEB-2023PE157.5	3.25	0	0	0		2.95	0.3	6	0	0	184.05	0	0
OPTSTKAPOLLOTYRE29-MAR-2023CE365	13.2	0	0	0		20.2	7	0	0	0	338.25	0	0
OPTSTKCANBK23-FEB-2023PE365	46.45	0	0	0		45.85	0.6	0	0	0	327.5	0	0
OPTSTKPOWERGRID25-JAN-2023CE157.5	54.2	0	0	0		51.9	2.3	0	0	0	208.8	0	0
OPTSTKBANDHANBNK25-JAN-2023CE365	0	0	0	0		0	0	0	0	0	240.5	0	0
OPTSTKINDHOTEL23-FEB-2023PE365	53.05	0	0	0		53.05	0	0	0	0	314.45	0	0
OPTSTKCUB25-JAN-2023PE157.5	0.85	0	0	0		0.85	0	0	0	0	177.85	0	0
OPTSTKRBLBANK29-MAR-2023CE157.5	36.15	0	0	0		40.75	4.6	0	0	0	186.25	0	0
OPTSTKAUROPHARMA29-MAR-2023PE365	5.9	0	0	0		5.4	0.5	0	0	0	443.9	0	0
OPTSTKAMBUJACEM25-JAN-2023CE365	155.25	0	0	0		161.1	5.85	0	0	0	524.75	0	0
OPTSTKVEDL29-MAR-2023CE365	14.75	0	0	0		15.5	0.75	0	0	0	311.35	0	0
OPTSTKCHAMBLFERT23-FEB-2023CE365	9	0	0	0		9.1	0.1	0	0	0	317.85	0	0
OPTSTKCROMPTON25-JAN-2023PE365	27.4	0	0	0		28.1	0.7	6	0	0	338.8	0	0
OPTSTKAPOLLOTYRE25-JAN-2023PE365	45.5	0	0	0		30.75	14.75	0	0	0	338.25	0	0
OPTSTKGRANULES23-FEB-2023CE365	8.15	0	0	0		8.75	0.6	0	0	0	326.15	0	0
OPTSTKBALRAMCHIN25-JAN-2023CE365	32.6	0	0	0		33.85	1.25	0	0	0	389.15	0	0
OPTSTKBALRAMCHIN29-MAR-2023PE365	25.2	0	0	0		24.1	1.1	0	0	0	389.15	0	0
OPTSTKEXIDEIND25-JAN-2023CE157.5	22.55	0	0	0		23.85	1.3	0	0	0	180.6	0	0
OPTSTKRAIN23-FEB-2023PE157.5	5.55	0	0	0		5.2	0.35	0	0	0	177.4	0	0
OPTSTKABFRL23-FEB-2023CE365	1	0	0	0		0.95	0.05	0	0	0	279.65	0	0
OPTIDXMIDCPNIFTY28-FEB-2023CE6050	1145.8	0	0	0		1185.95	40.15	0	0	0	7164.05	0	0
OPTIDXNIFTY19-JAN-2023CE18600	31.35	32.35	35.95	16.15	18.7	18.7	12.65	3844	555550	11111	17992.15	10345855813	12625812.5
OPTIDXFINNIFTY07-FEB-2023PE18800	420.9	0	0	0		509.6	88.7	0	0	0	18782.2	0	0
OPTIDXMIDCPNIFTY10-JAN-2023CE6050	1077.1	0	0	0		1119.6	42.5	0	0	0	7164.05	0	0
OPTIDXFINNIFTY17-JAN-2023CE18600	621.7	0	0	0		458.2	163.5	0	0	0	18782.2	0	0
OPTIDXMIDCPNIFTY07-FEB-2023PE6050	3.75	0	0	0		2.75	1	0	0	0	7164.05	0	0
OPTIDXFINNIFTY24-JAN-2023CE18800	588.85	0	0	0		447.6	141.25	0	0	0	18782.2	0	0
OPTIDXNIFTY23-FEB-2023CE18800	148.3	149.05	161.2	113.1	126.6	126.6	21.7	2909	180000	3600	17992.15	3407010510	23010510
OPTIDXNIFTY29-MAR-2023CE18800	490.6	0	0	0		462.95	27.65	0	0	0	17992.15	0	0
OPTIDXNIFTY12-JAN-2023CE18600	10.7	10.85	11.55	3.95	4.6	4.6	6.1	43801	12054100	241082	17992.15	2.24285E+11	78682530
OPTIDXMIDCPNIFTY10-JAN-2023CE7050	140.95	0	0	0		161.5	20.55	0	0	0	7164.05	0	0
OPTIDXMIDCPNIFTY07-FEB-2023CE6050	1112.55	0	0	0		1154	41.45	0	0	0	7164.05	0	0
OPTIDXNIFTY25-JAN-2023PE18800	722.75	716.5	845	636.5	753.25	753.25	30.5	3475	27300	546	17992.15	533385002.5	20145002.5
OPTIDXFINNIFTY17-JAN-2023PE18800	241.05	0	0	0		325.15	84.1	0	0	0	18782.2	0	0
OPTIDXMIDCPNIFTY28-FEB-2023PE6050	13.4	0	0	0		11.05	2.35	0	0	0	7164.05	0	0
OPTIDXFINNIFTY31-JAN-2023PE15700	0.65	0	0	0		0.95	0.3	0	0	0	18782.2	0	0
OPTIDXMIDCPNIFTY17-JAN-2023CE6050	1084.9	0	0	0		1127.35	42.45	0	0	0	7164.05	0	0
OPTIDXFINNIFTY07-FEB-2023CE18800	747.1	0	0	0		607.5	139.6	0	0	0	18782.2	0	0
OPTIDXFINNIFTY24-JAN-2023PE18600	237.95	0	0	0		309.25	71.3	0	0	0	18782.2	0	0
OPTIDXNIFTY02-FEB-2023PE18800	822.55	0	0	0		855.75	33.2	0	0	0	17992.15	0	0
OPTIDXNIFTY29-MAR-2023PE18600	836.05	0	0	0		860.15	24.1	9	0	0	17992.15	0	0
OPTIDXFINNIFTY31-JAN-2023CE18600	793	0	0	0		639.35	153.65	0	0	0	18782.2	0	0
OPTIDXNIFTY12-JAN-2023CE18800	5.4	5.05	7.85	2	2.65	2.65	2.75	50563	7573800	151476	17992.15	1.42415E+11	27400522.5
OPTIDXFINNIFTY07-FEB-2023CE18600	866.95	0	0	0		715.15	151.8	0	0	0	18782.2	0	0
OPTIDXFINNIFTY28-MAR-2023PE18600	576.45	0	0	0		656.4	79.95	0	0	0	18782.2	0	0
OPTIDXNIFTY02-FEB-2023CE18600	132.35	129	129.95	80.4	85.95	85.95	46.4	68	4550	91	17992.15	85039300	409300
OPTIDXNIFTY19-JAN-2023PE18600	614.95	540	591	526.65	591	591	23.95	42	250	5	17992.15	4788550	138550
OPTIDXFINNIFTY28-FEB-2023PE18800	540.1	0	0	0		628.9	88.8	0	0	0	18782.2	0	0
OPTIDXFINNIFTY31-JAN-2023PE18800	371.7	0	0	0		460.05	88.35	1	0	0	18782.2	0	0
OPTIDXNIFTY23-FEB-2023PE18800	766.6	755.85	846	700.6	791.1	791.1	24.5	718	3150	63	17992.15	61645825	2425825
OPTIDXFINNIFTY28-MAR-2023CE18800	1155.3	0	0	0		1014.8	140.5	0	0	0	18782.2	0	0
OPTSTKMRF25-JAN-2023CE109500	7	0	0	0		26.75	19.75	0	0	0	91275.9	0	0
OPTIDXMIDCPNIFTY17-JAN-2023CE7050	190.3	0	0	0		211.4	21.1	0	0	0	7164.05	0	0
OPTIDXNIFTY09-FEB-2023CE18800	211.05	0	0	0		188.85	22.2	1	0	0	17992.15	0	0
OPTIDXNIFTY29-MAR-2023CE18600	330	330	340.5	277.5	302.15	302.15	27.85	164	4800	96	17992.15	90709665	1429665
OPTIDXNIFTY05-JAN-2023PE18600	547.35	543.05	701.6	473.9	612.15	17992.15	17444.8	787	140300	2806	17992.15	2693134865	83554865
OPTIDXFINNIFTY10-JAN-2023PE18600	27.15	14.6	101.3	14.6	44.65	44.65	17.5	3619	2484600	62115	18782.2	46356291848	142731848
OPTSTKIEX23-FEB-2023CE162.5	2.9	0	0	0		2.8	0.1	0	0	0	140.45	0	0
OPTSTKVEDL25-JAN-2023PE162.5	0	0	0	0		0	0	0	0	0	311.35	0	0
OPTSTKEXIDEIND29-MAR-2023CE162.5	22.8	0	0	0		23.8	1	0	0	0	180.6	0	0
OPTSTKTCS25-JAN-2023CE3980	0.25	0	0	0		0.2	0.05	21	0	0	3311.1	0	0
OPTSTKBANKBARODA29-MAR-2023PE162.5	7.15	0	0	0		6.75	0.4	0	0	0	184.05	0	0
OPTSTKEXIDEIND23-FEB-2023PE162.5	2.05	0	0	0		1.8	0.25	0	0	0	180.6	0	0
OPTSTKIBULHSGFIN29-MAR-2023CE162.5	13.75	0	0	0		12.95	0.8	0	0	0	144.05	0	0
OPTSTKRBLBANK25-JAN-2023PE162.5	4.25	1.45	1.55	1.2	1.2	1.2	3.05	37	70000	14	186.25	11467500	92500
OPTSTKIBULHSGFIN25-JAN-2023PE162.5	20.45	19.55	19.55	19.55	19.55	19.55	0.9	5	4000	1	144.05	728200	78200
OPTSTKONGC25-JAN-2023CE162.5	1.4	0.25	0.3	0.2	0.25	0.25	1.15	123	84700	22	146.5	13785117.5	21367.5
OPTSTKONGC25-JAN-2023PE162.5	17.05	0	0	0		16.75	0.3	0	0	0	146.5	0	0
OPTSTKIEX29-MAR-2023PE162.5	24.85	0	0	0		24.8	0.05	0	0	0	140.45	0	0
OPTSTKINDUSTOWER29-MAR-2023PE162.5	5.1	0	0	0		4.75	0.35	0	0	0	186.45	0	0
OPTSTKINDUSTOWER29-MAR-2023CE162.5	30.45	0	0	0		31.25	0.8	0	0	0	186.45	0	0
OPTSTKPAGEIND23-FEB-2023PE54500	11898.15	0	0	0		11768.1	130.05	0	0	0	42300.95	0	0
OPTSTKASHOKLEY29-MAR-2023CE162.5	6.6	0	0	0		7.5	0.9	0	0	0	148.45	0	0
OPTSTKASHOKLEY25-JAN-2023CE162.5	0.5	0.6	0.65	0.45	0.65	0.65	0.15	80	365000	73	148.45	59509000	196500
OPTSTKEXIDEIND25-JAN-2023PE162.5	0.6	0	0	0		0.45	0.15	0	0	0	180.6	0	0
OPTSTKPAGEIND25-JAN-2023CE54500	1.5	0	0	0		1.25	0.25	0	0	0	42300.95	0	0
OPTSTKASHOKLEY23-FEB-2023PE162.5	19.1	0	0	0		17.15	1.95	0	0	0	148.45	0	0
OPTSTKIEX23-FEB-2023PE162.5	23.35	0	0	0		23.35	0	0	0	0	140.45	0	0
OPTSTKCUB25-JAN-2023PE162.5	1.55	0	0	0		1.6	0.05	0	0	0	177.85	0	0
OPTSTKABCAPITAL25-JAN-2023CE162.5	1.1	1.1	1.25	0.95	1.25	1.25	0.15	77	135000	25	149.6	22079250	141750
OPTSTKBAJAJ-AUTO23-FEB-2023PE3980	421.4	0	0	0		365.7	55.7	0	0	0	3621.5	0	0
OPTSTKCUB23-FEB-2023PE162.5	4.1	0	0	0		4.2	0.1	0	0	0	177.85	0	0
OPTSTKABCAPITAL29-MAR-2023CE162.5	8.05	0	0	0		8.5	0.45	0	0	0	149.6	0	0
OPTSTKBAJAJ-AUTO23-FEB-2023CE3980	31.35	0	0	0		43.55	12.2	0	0	0	3621.5	0	0
OPTSTKNTPC29-MAR-2023PE162.5	6.75	0	0	0		5.6	1.15	0	0	0	169.9	0	0
OPTSTKBANKBARODA23-FEB-2023CE162.5	26.2	0	0	0		27.1	0.9	0	0	0	184.05	0	0
OPTSTKFEDERALBNK23-FEB-2023PE162.5	26.3	0	0	0		26	0.3	0	0	0	136.7	0	0
OPTSTKEXIDEIND23-FEB-2023CE162.5	20.3	0	0	0		21.35	1.05	0	0	0	180.6	0	0
OPTSTKCUB25-JAN-2023CE162.5	18.35	0	0	0		17.5	0.85	0	0	0	177.85	0	0
OPTSTKNTPC25-JAN-2023PE162.5	1.55	1.55	1.55	0.6	0.7	0.7	0.85	181	2074800	364	169.9	338898915	1743915
OPTSTKBANKBARODA23-FEB-2023PE162.5	4.45	0	0	0		4.1	0.35	0	0	0	184.05	0	0
OPTSTKFEDERALBNK25-JAN-2023CE162.5	0.25	0.2	0.3	0.2	0.25	0.25	0	184	130000	26	136.7	21156000	31000
OPTSTKNTPC25-JAN-2023CE162.5	6.25	7	8.15	7	8	9.85	3.6	15	57000	10	169.9	9700545	438045
OPTSTKONGC29-MAR-2023CE162.5	6.95	0	0	0		6.95	0	0	0	0	146.5	0	0
OPTSTKBAJAJ-AUTO29-MAR-2023CE3980	67.05	0	0	0		85.05	18	0	0	0	3621.5	0	0
OPTSTKAPOLLOTYRE25-JAN-2023PE265	0.45	0	0	0		0.1	0.35	0	0	0	338.25	0	0
OPTSTKM&MFIN25-JAN-2023PE265	32.7	26.05	28.55	26.05	27	31.2	1.5	8	28000	7	235.75	8185800	765800
OPTSTKINDIACEM25-JAN-2023PE265	45.75	0	0	0		44.65	1.1	0	0	0	220.7	0	0
OPTSTKPAGEIND25-JAN-2023CE53000	4.55	0	0	0		3.95	0.6	0	0	0	42300.95	0	0
OPTSTKPFC29-MAR-2023CE171	5.3	0	0	0		6.1	0.8	0	0	0	156.9	0	0
OPTSTKGRANULES25-JAN-2023PE265	0.35	0	0	0		0.25	0.1	0	0	0	326.15	0	0
OPTSTKINDHOTEL29-MAR-2023PE265	6.3	0	0	0		6.2	0.1	0	0	0	314.45	0	0
OPTSTKABFRL29-MAR-2023CE265	32.4	0	0	0		32	0.4	0	0	0	279.65	0	0
OPTSTKATUL25-JAN-2023CE10300	0.25	0	0	0		0.15	0.1	0	0	0	7939.6	0	0
OPTSTKZEEL29-MAR-2023PE265	40.35	0	0	0		38.55	1.8	0	0	0	239.75	0	0
OPTSTKVEDL23-FEB-2023PE265	6.8	0	0	0		6.1	0.7	0	0	0	311.35	0	0
OPTSTKINDHOTEL25-JAN-2023PE265	0.65	0	0	0		0.55	0.1	2	0	0	314.45	0	0
OPTSTKPAGEIND23-FEB-2023PE53000	10458.8	0	0	0		10328.8	130	0	0	0	42300.95	0	0
OPTSTKZEEL29-MAR-2023CE265	16.4	0	0	0		17.4	1	0	0	0	239.75	0	0
OPTSTKBSOFT23-FEB-2023CE265	40.55	0	0	0		38	2.55	0	0	0	291.7	0	0
OPTSTKBSOFT29-MAR-2023CE265	46.85	0	0	0		44.4	2.45	0	0	0	291.7	0	0
OPTSTKABFRL25-JAN-2023PE265	3.15	3.05	3.6	2.55	2.8	2.8	0.35	44	52000	20	279.65	13937300	157300
OPTSTKBSOFT25-JAN-2023CE265	34.05	0	0	0		31.25	2.8	0	0	0	291.7	0	0
OPTSTKPFC25-JAN-2023PE171	16.7	0	0	0		14.6	2.1	0	0	0	156.9	0	0
OPTSTKDLF25-JAN-2023PE265	0.05	0	0	0		0.05	0	0	0	0	372.75	0	0
OPTSTKCANBK23-FEB-2023PE265	3.2	0	0	0		3	0.2	0	0	0	327.5	0	0
OPTSTKDELTACORP25-JAN-2023PE265	51.35	0	0	0		50.6	0.75	0	0	0	214.05	0	0
OPTSTKBIOCON29-MAR-2023PE265	18.85	0	0	0		19.05	0.2	1	0	0	260.2	0	0
OPTSTKVEDL29-MAR-2023PE265	11.5	0	0	0		10.7	0.8	0	0	0	311.35	0	0
OPTSTKINDUSTOWER25-JAN-2023CE265	0	0	0	0		0	0	0	0	0	186.45	0	0
OPTSTKHINDPETRO25-JAN-2023CE265	2.35	1.5	2.1	1.25	1.7	1.7	0.65	57	197100	73	245.95	52573995	342495
OPTSTKHINDPETRO29-MAR-2023CE265	11.2	0	0	0		13	1.8	0	0	0	245.95	0	0
OPTSTKGLENMARK25-JAN-2023CE265	164.5	0	0	0		170.35	5.85	0	0	0	434.35	0	0
OPTSTKATUL23-FEB-2023CE10300	11.25	0	0	0		9.35	1.9	0	0	0	7939.6	0	0
OPTSTKM&MFIN25-JAN-2023CE265	2.85	1.8	1.95	1.15	1.25	1.25	1.6	125	796000	199	235.75	212083400	1143400
OPTSTKCHAMBLFERT25-JAN-2023CE265	53.6	0	0	0		54.7	1.1	0	0	0	317.85	0	0
OPTSTKBSOFT25-JAN-2023PE265	3.25	0	0	0		3.55	0.3	0	0	0	291.7	0	0
OPTSTKINDHOTEL23-FEB-2023CE265	55.25	0	0	0		54.95	0.3	0	0	0	314.45	0	0
OPTSTKBIOCON23-FEB-2023PE265	15.45	0	0	0		15.65	0.2	0	0	0	260.2	0	0
OPTSTKMARUTI23-FEB-2023PE10300	1808.8	0	0	0		1773.3	35.5	0	0	0	8461.05	0	0
OPTSTKPOWERGRID25-JAN-2023PE265	52.95	0	0	0		55.25	2.3	0	0	0	208.8	0	0
OPTSTKTATAPOWER25-JAN-2023PE265	56.05	0	0	0		56.55	0.5	0	0	0	207.6	0	0
OPTSTKM&MFIN23-FEB-2023CE265	8.2	0	0	0		8.5	0.3	0	0	0	235.75	0	0
OPTSTKM&MFIN29-MAR-2023CE265	13.55	0	0	0		14	0.45	0	0	0	235.75	0	0
OPTSTKGRANULES23-FEB-2023CE265	62.9	0	0	0		65.55	2.65	0	0	0	326.15	0	0
OPTSTKSBIN25-JAN-2023PE670	65.1	0	0	0		65.05	0.05	0	0	0	605.1	0	0
OPTSTKTATACONSUM23-FEB-2023PE670	5	0	0	0		4.65	0.35	0	0	0	763.85	0	0
OPTSTKTATACONSUM29-MAR-2023PE670	10	0	0	0		9.6	0.4	0	0	0	763.85	0	0
OPTSTKVOLTAS25-JAN-2023CE670	138.7	0	0	0		142.1	3.4	0	0	0	809.45	0	0
OPTSTKDABUR25-JAN-2023CE670	0.05	0	0	0		0.1	0.05	0	0	0	572.75	0	0
OPTSTKCONCOR23-FEB-2023PE670	16.6	0	0	0		13.85	2.75	0	0	0	740.95	0	0
OPTSTKSHREECEM25-JAN-2023CE27250	66.45	0	0	0		77	10.55	1	0	0	24238.1	0	0
OPTIDXNIFTY24-DEC-2025CE19500	3534.35	2540	2540	2540	2540	3490.55	43.8	21	50	1	17992.15	1102000	127000
OPTSTKLTIM29-MAR-2023CE4350	350.45	0	0	0		337.6	12.85	0	0	0	4260.15	0	0
OPTSTKLTTS23-FEB-2023CE4350	71	0	0	0		54.25	16.75	1	0	0	3641.4	0	0
OPTSTKLUPIN29-MAR-2023CE670	94.35	0	0	0		100.35	6	0	0	0	742.85	0	0
OPTIDXFINNIFTY10-JAN-2023PE19500	491.1	536.75	755	509.65	684.85	684.85	193.75	42	1440	36	18782.2	29050408	970408
OPTSTKRAMCOCEM29-MAR-2023CE670	76.95	0	0	0		77.6	0.65	0	0	0	710.05	0	0
OPTSTKBERGEPAINT25-JAN-2023CE670	0.35	0	0	0		0.3	0.05	0	0	0	573	0	0
OPTIDXFINNIFTY28-FEB-2023CE19500	598.2	0	0	0		493.15	105.05	0	0	0	18782.2	0	0
OPTSTKAUROPHARMA25-JAN-2023CE670	0	0	0	0		0	0	0	0	0	443.9	0	0
OPTSTKBAJAJ-AUTO25-JAN-2023CE4350	0.15	0	0	0		0.25	0.1	0	0	0	3621.5	0	0
OPTSTKSBICARD29-MAR-2023CE670	134.85	0	0	0		130.65	4.2	0	0	0	779.55	0	0
OPTSTKCOFORGE23-FEB-2023CE4350	144.35	0	0	0		134.3	10.05	0	0	0	3929	0	0
OPTIDXNIFTY09-FEB-2023PE19500	1402	0	0	0		1445.55	43.55	0	0	0	17992.15	0	0
OPTSTKDIXON25-JAN-2023CE4350	29.95	0	0	0		23.95	6	0	0	0	3838.6	0	0
OPTSTKPERSISTENT25-JAN-2023PE4350	449.75	0	0	0		446.95	2.8	0	0	0	3929.4	0	0
OPTSTKCONCOR23-FEB-2023CE670	83.15	0	0	0		90.95	7.8	0	0	0	740.95	0	0
OPTSTKAARTIIND25-JAN-2023PE670	64.8	0	0	0		65.8	1	2	0	0	606.4	0	0
OPTSTKLTTS25-JAN-2023PE4350	632.35	0	0	0		701.9	69.55	0	0	0	3641.4	0	0
OPTSTKMFSL25-JAN-2023PE670	5.4	4	4	2.4	2.4	2.4	3	22	8450	13	735.4	5684282.5	22782.5
OPTSTKBERGEPAINT25-JAN-2023PE670	94.15	0	0	0		94.85	0.7	0	0	0	573	0	0
OPTSTKAUBANK23-FEB-2023PE670	55.25	0	0	0		57.9	2.65	0	0	0	636.1	0	0
OPTSTKRAMCOCEM25-JAN-2023PE670	8.6	9.6	9.6	8.6	8.6	8.4	0.2	5	1700	2	710.05	1154470	15470
OPTSTKADANIENT25-JAN-2023PE4350	539.7	0	0	0		535.35	4.35	0	0	0	3829.8	0	0
OPTSTKSHREECEM23-FEB-2023CE27250	321.8	0	0	0		357.95	36.15	0	0	0	24238.1	0	0
OPTSTKTORNTPOWER25-JAN-2023PE670	183.05	0	0	0		182.95	0.1	0	0	0	484.6	0	0
OPTSTKICICIBANK25-JAN-2023CE670	231.7	0	0	0		211.6	20.1	0	0	0	879.15	0	0
OPTSTKCANFINHOME25-JAN-2023CE670	0.9	0	0	0		0.85	0.05	0	0	0	545.45	0	0
OPTSTKUPL29-MAR-2023PE670	26.3	0	0	0		24.65	1.65	0	0	0	720.3	0	0
OPTSTKSBIN25-JAN-2023CE670	0.9	0.85	0.95	0.65	0.7	0.7	0.2	689	1053000	702	605.1	706290450	780450
OPTSTKSYNGENE23-FEB-2023CE670	7.8	0	0	0		7.65	0.15	0	0	0	591.3	0	0
OPTSTKSYNGENE25-JAN-2023CE670	1.6	0	0	0		1.45	0.15	66	0	0	591.3	0	0
OPTSTKLUPIN23-FEB-2023PE670	11.85	0	0	0		10	1.85	0	0	0	742.85	0	0
OPTSTKFEDERALBNK25-JAN-2023CE156	0.55	0.5	0.55	0.45	0.55	0.65	0.1	26	170000	34	136.7	26603500	83500
OPTSTKCHOLAFIN29-MAR-2023CE820	32.6	0	0	0		22.1	10.5	0	0	0	683.25	0	0
OPTSTKVOLTAS25-JAN-2023PE820	26.85	26.5	29.5	22	22.45	22.45	4.4	182	30000	50	809.45	25356000	756000
OPTSTKJSWSTEEL23-FEB-2023PE820	95.8	0	0	0		85.55	10.25	0	0	0	750.7	0	0
OPTSTKMGL23-FEB-2023PE820	30.3	0	0	0		24.8	5.5	0	0	0	867.35	0	0
OPTSTKUPL29-MAR-2023PE820	112.2	0	0	0		108.65	3.55	0	0	0	720.3	0	0
OPTSTKSBICARD25-JAN-2023CE820	6.85	6.8	7.4	5.2	5.95	5.95	0.9	206	179200	224	779.55	148037600	1093600
OPTSTKIDFCFIRSTB29-MAR-2023CE51	11.55	0	0	0		11.6	0.05	0	0	0	60.35	0	0
OPTSTKIEX29-MAR-2023PE117.5	2.7	0	0	0		2.65	0.05	0	0	0	140.45	0	0
OPTSTKIRCTC23-FEB-2023PE820	181.15	0	0	0		179.3	1.85	0	0	0	637.15	0	0
OPTSTKCOROMANDEL25-JAN-2023CE820	83.55	0	0	0		89.45	5.9	0	0	0	902.65	0	0
OPTSTKHINDCOPPER25-JAN-2023PE117.5	7.7	4.95	5.25	3.9	4.6	4.6	3.1	23	57600	12	115.55	7032720	264720
OPTSTKIRCTC25-JAN-2023CE820	0.3	0	0	0		0.3	0	32	0	0	637.15	0	0
OPTSTKMFSL23-FEB-2023CE820	10.75	0	0	0		15.5	4.75	0	0	0	735.4	0	0
OPTSTKTECHM23-FEB-2023CE820	210.05	0	0	0		201.45	8.6	0	0	0	1011.65	0	0
OPTSTKUPL29-MAR-2023CE820	20.65	0	0	0		21.6	0.95	0	0	0	720.3	0	0
OPTSTKIEX23-FEB-2023PE117.5	1.35	0	0	0		1.3	0.05	0	0	0	140.45	0	0
OPTSTKJSWSTEEL25-JAN-2023PE820	86.95	0	0	0		74.9	12.05	5	0	0	750.7	0	0
OPTSTKTATACONSUM23-FEB-2023CE820	17.35	0	0	0		17.35	0	0	0	0	763.85	0	0
OPTSTKVOLTAS25-JAN-2023CE820	15.45	16.35	17.55	12.5	17	17	1.55	1184	1015800	1693	809.45	848111940	15155940
OPTSTKBHEL25-JAN-2023PE51	0	0	0	0		0	0	0	0	0	81.95	0	0
OPTSTKNTPC25-JAN-2023CE117.5	49.55	0	0	0		52.85	3.3	0	0	0	169.9	0	0
OPTSTKMANAPPURAM23-FEB-2023CE117.5	11.2	0	0	0		10.7	0.5	0	0	0	120.95	0	0
OPTSTKFEDERALBNK25-JAN-2023PE117.5	0.4	0	0	0		0.3	0.1	3	0	0	136.7	0	0
OPTSTKRAMCOCEM29-MAR-2023PE820	117.05	0	0	0		115.65	1.4	0	0	0	710.05	0	0
OPTSTKSAIL25-JAN-2023CE51	34.45	0	0	0		36.6	2.15	0	0	0	87.4	0	0
OPTSTKJSWSTEEL25-JAN-2023CE820	2.45	2.55	3	2.2	2.9	2.9	0.45	338	438750	325	750.7	360934920	1159920
OPTSTKSUNPHARMA25-JAN-2023PE820	0.05	0	0	0		0.05	0	0	0	0	1016.2	0	0
OPTSTKTATACHEM23-FEB-2023PE820	15.3	0	0	0		13.15	2.15	0	0	0	942.15	0	0
OPTSTKBANKBARODA25-JAN-2023PE117.5	0	0	0	0		0	0	0	0	0	184.05	0	0
OPTSTKMGL25-JAN-2023PE820	8.9	8.9	10.95	5.5	5.5	5.5	3.4	12	11200	14	867.35	9270160	86160
OPTSTKSBICARD23-FEB-2023CE820	29.75	0	0	0		27.4	2.35	0	0	0	779.55	0	0
OPTSTKBHARTIARTL23-FEB-2023PE820	36.6	0	0	0		38.55	1.95	0	0	0	807.1	0	0
OPTSTKSAIL25-JAN-2023PE51	0	0	0	0		0	0	5	0	0	87.4	0	0
OPTSTKPFC23-FEB-2023CE141	17.25	0	0	0		19.1	1.85	0	0	0	156.9	0	0
OPTSTKGODREJCP29-MAR-2023PE820	26.05	0	0	0		19.65	6.4	0	0	0	916.5	0	0
OPTSTKSBICARD23-FEB-2023PE820	58.15	0	0	0		60.35	2.2	0	0	0	779.55	0	0
OPTSTKTATACHEM29-MAR-2023CE820	150.8	0	0	0		158.55	7.75	0	0	0	942.15	0	0
